CGPA,Package
6.872700594236813,9.503309861338863
9.75357153204958,13.141692787593914
8.659969709057025,12.586373106000286
7.993292420985183,11.005014242029205
5.780093202212183,9.492428995256269
5.779972601681013,8.900406976602047
5.290418060840997,8.391299024981459
9.330880728874675,13.057870390845663
8.005575058716044,11.993113989731114
8.540362888980226,12.640015410664777
5.102922471479012,8.291034141730899
9.849549260809972,14.10185366592579
9.162213204002109,12.888611009842316
6.061695553391381,9.54513616752418
5.909124836035503,8.922010915505702
5.917022549267169,9.101542870201802
6.521211214797688,9.688131583074076
7.623782158161189,10.919929320133829
7.159725093210579,10.2471142129918
6.456145700990209,9.981219893117693
8.059264473611897,12.326420324741008
5.697469303260209,9.422514149747032
6.4607232426760905,9.124585223238592
6.831809216468459,10.842772585465587
7.28034992108518,10.57734065449325
8.925879806965067,13.011422275930878
5.998368910791799,8.744935026926552
7.571172192068058,11.156396587418673
7.962072844310212,11.711349004620708
5.232252063599988,7.536400080360159
8.037724259507192,11.949402694580723
5.8526206184364575,9.696112246042905
5.325257964926397,8.302985585070862
9.744427686266667,14.373397288934004
9.828160165372797,13.698945451721153
9.041986740582306,13.275176354222076
6.523068845866853,8.718397632064674
5.48836057003192,9.795421573695036
8.421165132560784,12.85312728169442
7.200762468698007,10.498602210310768
5.610191174223894,7.746184895746763
7.475884550556351,11.115075644820367
5.171942605576092,7.484368353154432
9.546602010393912,13.678349181251438
6.293899908000085,9.758462749182243
8.31261142176991,11.504432121622878
6.558555380447055,10.430749968343655
7.600340105889054,11.523195478469951
7.733551396716399,11.76817334470396
5.924272277627635,9.113555584987608
9.847923138822793,13.109745733130497
8.875664116805574,13.139733076272256
9.697494707820946,13.50180794981724
9.474136752138243,12.674074030969557
7.989499894055426,12.263419555853673
9.609371175115584,14.580949170389955
5.442462510259597,8.510330947821915
5.979914312095726,10.255457751816516
5.22613644455269,8.317021097768905
6.626651653816322,9.76175403249641
6.94338644844741,10.016834511044154
6.356745158869479,10.446635394639745
9.143687545759647,12.58235311421769
6.7837666334679465,10.50815461514903
6.404672548436904,9.406025140594679
7.713480415791242,11.026023117662309
5.704621124873813,9.360670196833357
9.010984903770199,12.623163461379562
5.372753218398854,8.244906172368477
9.934434683002586,14.487723968190506
8.861223846483288,13.432167262390756
5.993578407670862,9.514638990847152
5.027610585618012,7.70574781492964
9.07730714227417,12.637464321080214
8.534286719238086,12.281101694955721
8.645035840204937,12.534508039208752
8.85635173342973,12.13368912504579
5.3702232586704515,8.805786880194473
6.792328642721364,10.193551036085436
5.579345297625649,7.837360197831714
9.315517129377968,12.714157314023195
8.11649063413779,11.487724424139516
6.654490124263246,9.948959304695368
5.317791751430118,9.32598949946814
6.554911608578311,9.984979583363787
6.625916610133736,9.530713987211168
8.64803089169032,12.487952472181965
8.187787356776067,11.64930095440434
9.436063712881634,13.48565557522473
7.361074625809747,11.123573394489503
5.597971229691509,9.32218079924178
8.566223936114975,12.267325475502956
8.803925243084487,13.384190555501302
7.806385987847481,11.821674516685071
8.854835899772805,12.272083307321271
7.468977981821954,12.067701411060577
7.61366414690997,11.299894232927013
7.137705091792748,10.14768385816518
5.127095633720476,8.97897128607978
5.539457134966522,9.686237354559049
5.157145928433671,8.172062482260623
8.182052056318902,11.566637337394884
6.571779905381634,9.79994840773113
7.542853455823514,11.408790010747065
9.537832369630465,14.084327171071815
6.246461145744375,9.780997040325037
7.051914615178148,10.513159142449663
8.777755692715242,13.282312716410503
6.143990827458112,9.216370756423974
5.384899549143965,8.97733912815621
6.44875726456884,9.594477318306968
5.8061064362700225,9.182839202529472
9.648488261712865,13.52140463166021
9.040601897822086,12.820796186060097
8.167018782552118,11.611729280331437
9.357302950938589,13.901190556716655
9.018360384495573,12.455569442340419
5.932850294430179,8.749304227041861
9.46279499244989,14.415850773862422
7.696711209578254,11.72497723382107
9.037200775820313,11.652084081637858
9.480456499617466,13.093918429935757
6.590017374859319,9.002026181050155
5.550259622638384,8.184966200458433
6.139675812709708,7.79835364213463
7.135538943131282,10.494151942910566
9.090073829612464,12.337117685954302
9.303652916281717,13.194336127936278
5.034760652655954,7.229152153745882
7.553736512887829,11.105939742051413
7.0870550157438945,10.29700787983251
6.110539052353651,10.08362334541868
5.599326836668414,9.424870634874909
6.68807585701814,10.418363829926907
9.714548519562596,13.49415133314451
6.616014660103776,10.931907789754678
7.59395310871683,10.336226091540285
8.515094794475889,11.516334438589235
6.81814801189647,10.139886064331233
9.858910413604804,14.957711550786323
9.812236474710556,13.673514316217624
6.258911479126821,9.419071153347543
7.4862425294619275,10.262535857298408
6.504391549083849,10.278234651535808
6.424202471887338,10.185631093429482
5.184434736772664,8.615859284827152
8.047821669899484,11.3427756674557
7.5133951161443076,10.662720755186665
5.257393756249947,7.66231138229745
6.393232321183057,9.713815036300135
9.541329429833269,12.909391651160671
6.197809453334862,8.84866309137719
5.7244743604561155,8.657523874092
7.447263801387815,10.69213847407327
9.928252270553003,13.644913460252624
6.210276357557502,9.685553927489133
8.360677737029393,12.07233718551041
8.808098076643589,12.425639676716747
6.188187719961999,9.517331728110138
8.641081743059297,11.87353457111884
6.838915663596266,10.25933810827036
8.161529152967898,11.869136229983793
8.167648553804474,11.049654834886628
7.678873420373792,11.71249498163373
5.451448850272041,8.10102176771295
9.17651247794619,13.056969873138645
6.603900324858679,10.50688626009805
5.932592551999271,9.581949441256059
5.20387570777382,8.261817543613
7.954464715941209,11.364108157688417
8.387821809211413,12.53914212534148
5.082939144639281,8.436874462471447
7.560465291496405,10.76337583977362
6.1324788759896895,8.961527827686782
8.225863952047249,10.834859151608699
5.871832145024957,9.12321449487174
8.45468869051233,12.104277556105597
6.933676731502687,10.888507765124496
9.683649943683672,13.799907479160591
5.687604720729967,9.492240261962303
6.705331755251293,9.697715992343465
5.567367606202946,9.249916292927345
9.623468091392814,13.28370352011905
9.386696766904905,13.652834151182022
6.289708138575778,8.818270570025586
8.299920230170894,12.077471925888167
9.08611100100608,11.91098923048434
7.776004057997312,11.197636126625897
7.648252891780032,11.398080467074996
6.209261454502259,9.190629469787162
5.465513839029496,8.03339779245741
9.486078789766633,13.806353782367927
9.502090285816653,13.350776948056522
8.16550728636634,11.553823420124273
6.6951489552435035,10.055126706869341
6.746047873063304,11.413592018648758
8.629778394351197,12.932485498112207
9.485551299762886,13.963948393809382
9.435432121325587,13.540291705086887
8.899377729288119,12.762495911434316
8.21015823077144,10.654148732760518
5.4206998249752445,8.165349616738728
5.808143570473069,8.729485077966444
9.492770942635396,12.453879099138708
8.03214529829795,11.059866462849822
5.045985258083149,7.06476407423846
5.50735771433016,8.589667339347505
8.317508845540278,12.390393600072741
5.025307919231094,8.583756762389477
5.804040257087493,9.17224053954461
7.743668946832931,10.810704565600233
8.459475988463467,11.185338606896181
8.259806297513002,11.033333207314852
6.1213465473027995,8.71112456813611
8.56089610673768,11.828645479067378
6.186245437484001,9.343620275985007
6.626998490796339,9.445316079892121
8.73245702559012,12.648436377542275
8.248164495236074,11.781660642883551
9.24611705247089,13.10061331883558
8.288064461501717,12.515802630137662
7.841543016677358,10.819735752912644
5.468373839140463,8.77140089611474
6.838579015297167,10.199308204118564
6.326011838408627,9.424471065605506
6.219948216895418,9.906566020707482
9.865052773762228,14.277570405793178
6.965488623333802,9.885340950006348
9.460232775885567,13.261199039133718
8.155693129986314,11.92743759727561
8.974056517708242,12.632364447238597
7.513185465525961,11.308333224775051
7.884519423131795,11.602019316713292
7.462588469094319,11.87138678309119
5.976214938990222,8.406318358823373
8.612260576307527,12.273494696695334
6.403861812204279,9.23038291888904
5.121579832157269,8.447949526308244
8.227361479535839,11.064247830420234
5.8855533970352445,9.235820431554735
9.70229292176457,13.327727290443313
9.769642885012937,13.356490528955018
9.574321951102242,12.765937239552345
6.850793501277222,9.988414228432164
5.077283082644337,8.634989964318667
9.641592812938626,13.557317033761612
7.140920741586571,10.882945098841123
9.833274095218348,14.632249825245154
9.818099885446264,13.913597654946804
9.265047277336802,12.838656946772991
6.4722444603479286,10.000319460008908
6.9254886430096265,10.038438298454405
9.255683357584285,12.854608687452558
6.584610025781388,9.141585631128173
5.847463733430462,9.480085225658751
7.784006312291751,11.147806286925382
9.680773870803904,13.707977767872615
8.480148983374864,11.658197815746517
7.850305850446825,11.638340835393924
5.485882468853843,8.20208834355707
8.07503613349585,11.619188999344107
9.950269250521316,14.379236116245142
5.7004200761826205,9.23588374753541
7.591648261818683,11.098962877923949
9.386865359639778,12.380172915214374
8.703843088771022,13.941016991555546
8.48507870497634,13.055023931108176
8.512420419935546,12.576241916366804
6.797455756098776,9.780345016523045
6.467959221322467,9.704754984735978
9.046805777392567,12.584456717982821
9.050566973395904,13.49260833762328
9.335361592900519,13.333685356906539
9.566202762782357,13.087361386158912
7.556711994304689,10.832676843603235
7.507581473435998,11.56969183940815
8.991475894833876,13.58981999721089
8.249819653888826,12.663949366409714
8.509834386288517,12.59031729607321
8.978963347180505,12.648443582215286
9.450026709087831,11.719275138240837
6.689975784257679,10.176550953013324
6.87791476319972,10.252583336417613
5.469909699204345,8.63388268720589
7.89140070498087,11.496629519493647
5.17971136898371,7.5525225618058744
7.327990090662301,11.072292387220353
7.713223173537883,11.571975965261384
6.432706260641422,10.060416903799535
7.954166302845054,12.018288065200759
5.152501249695247,8.485027322095107
5.186740943746072,8.019074426725831
9.113002803298292,12.900184939999905
6.800953207056315,10.206706282094267
5.635302563259424,8.81621280046462
7.611216300274021,11.63256838831469
8.849967765493055,12.941795695102911
6.079105137484216,10.333597884766037
8.114452379095,12.840577344856337
5.42673732496884,8.55190958126957
5.258408605843038,6.391762552781962
7.65677315784074,11.806544022472522
7.7031756080505325,10.973622560167112
8.187149507491032,11.423837448073735
8.630456668613308,12.157325364841284
9.879260397312674,13.631790953367904
7.581501741505976,11.403936994859867
6.61478236470623,9.158020948084364
8.975930973843518,12.23225679571642
